entity_id,type,debit,credit,amount,currency,fee,tax,settlement_id,settlement_utr,created_at,settled_at,payment_id,order_id,method,description
pay_F2NPZRCPER3042,payment,0,408433,418304,INR,8366,1505,setl_DHMXLQP6F43025,6901766183q211,2026-09-12,2026-09-14,pay_F2NPZRCPER3042,order_ND0S3HK07H3041,card,Payment captured
pay_8HHML1NUZH3045,payment,0,225465,230914,INR,4618,831,setl_DHMXLQP6F43025,6901766183q211,2026-09-12,2026-09-14,pay_8HHML1NUZH3045,order_XM3LDJT7S63044,wallet,Payment captured
pay_F5VPEJVPVW3048,payment,0,11733,12016,INR,240,43,setl_DHMXLQP6F43025,6901766183q211,2026-09-12,2026-09-14,pay_F5VPEJVPVW3048,order_RT4ZDWW6763047,emi,Payment captured
pay_2MSNNG205A3051,payment,0,127261,130336,INR,2606,469,setl_DHMXLQP6F43025,6901766183q211,2026-09-12,2026-09-14,pay_2MSNNG205A3051,order_LDT8CN0Z4Y3050,upi,Payment captured
pay_HAG9E82HPK3054,payment,0,382233,391471,INR,7829,1409,setl_DHMXLQP6F43025,6901766183q211,2026-09-12,2026-09-14,pay_HAG9E82HPK3054,order_BVK76SNYTK3053,upi,Payment captured
pay_L0MVXWU2LA3057,payment,0,137514,140836,INR,2816,506,setl_DHMXLQP6F43025,6901766183q211,2026-09-12,2026-09-14,pay_L0MVXWU2LA3057,order_CNV5Z1DF2U3056,upi,Payment captured
disp_F4RUQT00DX3059,dispute,262441,0,112441,INR,150000,0,setl_DHMXLQP6F43025,6901766183q211,2026-08-09,2026-09-14,pay_QVXGEACC2C1639,order_MUG5SMDMKQ1638,,Chargeback deduction incl. handling fee
pay_XTHNPN31ZA3063,payment,0,96169,98492,INR,1969,354,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_XTHNPN31ZA3063,order_1E08CX3SF93062,netbanking,Payment captured
pay_ULT8HUHUAF3066,payment,0,1367864,1400925,INR,28018,5043,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_ULT8HUHUAF3066,order_LDXMVMLFHG3065,card,Payment captured
pay_V388911ZVE3069,payment,0,40563,41542,INR,830,149,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_V388911ZVE3069,order_LBG4VCKD8V3068,netbanking,Payment captured
pay_9WJPGY1LRU3072,payment,0,13318927,13640849,INR,272816,49106,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_9WJPGY1LRU3072,order_HWNKHBGGND3071,upi,Payment captured
pay_C460BVJN733075,payment,0,1842009,1886530,INR,37730,6791,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_C460BVJN733075,order_LAJWRSLR343074,netbanking,Payment captured
pay_U5JYTM3YUE3078,payment,0,84435,86475,INR,1729,311,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_U5JYTM3YUE3078,order_DBRPCZEB7K3077,emi,Payment captured
pay_TMQY5QF9ZR3081,payment,0,140535,143931,INR,2878,518,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_TMQY5QF9ZR3081,order_N0NL539B6C3080,upi,Payment captured
pay_Y50822JERA3084,payment,0,218297,223572,INR,4471,804,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_Y50822JERA3084,order_6A76ZAVU1N3083,emi,Payment captured
pay_YHGB27VXGQ3087,payment,0,35473,36329,INR,726,130,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_YHGB27VXGQ3087,order_NNCWEYUG2P3086,card,Payment captured
pay_NMPHJ9F4E93090,payment,0,241464,247300,INR,4946,890,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_NMPHJ9F4E93090,order_KKRSJ2785C3089,netbanking,Payment captured
pay_81LRD3XSBB3093,payment,0,8883908,9098634,INR,181972,32754,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_81LRD3XSBB3093,order_R7PEFVPRGB3092,upi,Payment captured
pay_S3E364NMEU3096,payment,0,137850,141181,INR,2823,508,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_S3E364NMEU3096,order_KVESBF4CJ93095,card,Payment captured
pay_1AEAUHNHRX3099,payment,0,872295,893378,INR,17867,3216,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_1AEAUHNHRX3099,order_VJGC2ZECBU3098,emi,Payment captured
pay_364ZEP865E3102,payment,0,8886391,9101178,INR,182023,32764,setl_G1NXJESFMA3061,4919717874f398,2026-09-13,2026-09-15,pay_364ZEP865E3102,order_5JF70E97573101,card,Payment captured
pay_VNRM4FWSB23107,payment,0,1288404,1319544,INR,26390,4750,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_VNRM4FWSB23107,order_XNGWR1JCZT3106,netbanking,Payment captured
pay_UC4925589L3110,payment,0,152727,156418,INR,3128,563,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_UC4925589L3110,order_TMDYYYXQWT3109,wallet,Payment captured
pay_GBV326F92S3113,payment,0,383446,392713,INR,7854,1413,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_GBV326F92S3113,order_HMU1G4Z7AT3112,wallet,Payment captured
pay_5DUUQB5RJV3116,payment,0,215765,220979,INR,4419,795,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_5DUUQB5RJV3116,order_BH855AQRLW3115,emi,Payment captured
pay_9HGNDF83UR3119,payment,0,9554325,9785256,INR,195705,35226,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_9HGNDF83UR3119,order_48KS1LU5BU3118,card,Payment captured
pay_KY06UBXP0J3122,payment,0,161880,165791,INR,3315,596,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_KY06UBXP0J3122,order_F6DBRTR5TN3121,upi,Payment captured
pay_CZJMEVSL343125,payment,0,299426,306662,INR,6133,1103,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_CZJMEVSL343125,order_JB0A7GR1PD3124,upi,Payment captured
pay_WK19JZDGTV3128,payment,0,7074735,7245733,INR,144914,26084,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_WK19JZDGTV3128,order_VTK2FTXWP43127,upi,Payment captured
pay_78F4PZSUJY3131,payment,0,1615343,1654385,INR,33087,5955,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_78F4PZSUJY3131,order_XL89BXB7WC3130,netbanking,Payment captured
pay_J0V3J5ZZP73134,payment,0,746355,764393,INR,15287,2751,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_J0V3J5ZZP73134,order_CV3UDD3A083133,netbanking,Payment captured
pay_KS5B4K1JZG3137,payment,0,49894,51098,INR,1021,183,setl_5QTHB71VCR3105,4416041612l997,2026-09-14,2026-09-16,pay_KS5B4K1JZG3137,order_ZSYN3CF3DQ3136,card,Payment captured
disp_VR89STK5YK3139,dispute,179429,0,29429,INR,150000,0,setl_5QTHB71VCR3105,4416041612l997,2026-08-12,2026-09-16,pay_M4LP0ANA862499,order_S9RNRWTDGH2498,,Chargeback deduction incl. handling fee
pay_52TBTCT0XZ3143,payment,0,1642192,1681883,INR,33637,6054,setl_8HM4NG7UK43141,4132523616q334,2026-09-15,2026-09-17,pay_52TBTCT0XZ3143,order_TBLPP1J60G3142,upi,Payment captured
pay_4276TMPPWS3146,payment,0,13540086,13867355,INR,277347,49922,setl_8HM4NG7UK43141,4132523616q334,2026-09-15,2026-09-17,pay_4276TMPPWS3146,order_JLC6UXYL9J3145,upi,Payment captured
pay_SNS900XP7E3149,payment,0,949954,972914,INR,19458,3502,setl_8HM4NG7UK43141,4132523616q334,2026-09-15,2026-09-17,pay_SNS900XP7E3149,order_HCAJ0A74LE3148,upi,Payment captured
pay_J6NTFV9XDL3152,payment,0,698643,715528,INR,14310,2575,setl_8HM4NG7UK43141,4132523616q334,2026-09-15,2026-09-17,pay_J6NTFV9XDL3152,order_BZD6PQ54QG3151,card,Payment captured
pay_2CJRPEW95Y3155,payment,0,153201,156903,INR,3138,564,setl_8HM4NG7UK43141,4132523616q334,2026-09-15,2026-09-17,pay_2CJRPEW95Y3155,order_6FLH9TYMRW3154,emi,Payment captured
pay_BD4837Y97W3158,payment,0,120739,123657,INR,2473,445,setl_8HM4NG7UK43141,4132523616q334,2026-09-15,2026-09-17,pay_BD4837Y97W3158,order_AUE5XALTHQ3157,card,Payment captured
pay_428ZW4TEFD3163,payment,0,778110,796916,INR,15938,2868,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_428ZW4TEFD3163,order_NUNUG304SC3162,emi,Payment captured
pay_3TY9KSR4AT3166,payment,0,166095,170109,INR,3402,612,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_3TY9KSR4AT3166,order_WP56DELTPH3165,wallet,Payment captured
pay_HKZ06MEKRA3169,payment,0,210944,216041,INR,4320,777,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_HKZ06MEKRA3169,order_M3JDQL6PX73168,card,Payment captured
pay_BNTER1XNJ83172,payment,0,109070,111706,INR,2234,402,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_BNTER1XNJ83172,order_0BAAX7P2CP3171,upi,Payment captured
pay_VUN04F0R853175,payment,0,106247,108814,INR,2176,391,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_VUN04F0R853175,order_GTRR4CDTF73174,netbanking,Payment captured
pay_78ZQESG8863178,payment,0,1139187,1166721,INR,23334,4200,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_78ZQESG8863178,order_3H9KU7VETL3177,emi,Payment captured
pay_AUT8SY256E3181,payment,0,1884285,1929828,INR,38596,6947,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_AUT8SY256E3181,order_9LHWBA5HPJ3180,emi,Payment captured
pay_Z6301S61CY3184,payment,0,716440,733756,INR,14675,2641,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_Z6301S61CY3184,order_FG1VZ417413183,upi,Payment captured
pay_VTKLA3EZC23187,payment,0,25541,26158,INR,523,94,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_VTKLA3EZC23187,order_U979J87K5Z3186,card,Payment captured
pay_FNRRBFGH8S3190,payment,0,230006,235564,INR,4711,847,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_FNRRBFGH8S3190,order_3NCRLFSRDN3189,netbanking,Payment captured
pay_SY59PWE4N83193,payment,0,83779,85803,INR,1716,308,setl_HUJCVQTWCS3161,9189063575e208,2026-09-16,2026-09-18,pay_SY59PWE4N83193,order_YK1GXETN253192,emi,Payment captured
pay_EDWJAN5LGJ3198,payment,0,483518,495204,INR,9904,1782,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_EDWJAN5LGJ3198,order_75N36DFAJ73197,wallet,Payment captured
pay_C9KUNJ0JWR3201,payment,0,552282,565630,INR,11312,2036,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_C9KUNJ0JWR3201,order_CG1X32PRPY3200,upi,Payment captured
pay_ZAPRM8D5BJ3204,payment,0,570957,584757,INR,11695,2105,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_ZAPRM8D5BJ3204,order_DKU9VNYD7T3203,upi,Payment captured
pay_XS41E4J4Y63207,payment,0,600169,614674,INR,12293,2212,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_XS41E4J4Y63207,order_RXRJ76Q73Y3206,wallet,Payment captured
pay_DGPSQRD3L63210,payment,0,96586,98920,INR,1978,356,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_DGPSQRD3L63210,order_RPJTM5DJEY3209,emi,Payment captured
pay_5FUMFF2MMC3213,payment,0,332971,341018,INR,6820,1227,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_5FUMFF2MMC3213,order_Q4HHK4YRZW3212,card,Payment captured
pay_5KL418RWL53216,payment,0,83921,85948,INR,1718,309,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_5KL418RWL53216,order_SPL2FSKLAD3215,emi,Payment captured
pay_364XU1Z2H63219,payment,0,690587,707278,INR,14145,2546,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_364XU1Z2H63219,order_CACCD3PJX83218,card,Payment captured
pay_XH5W7PWE8Z3222,payment,0,1923273,1969759,INR,39395,7091,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_XH5W7PWE8Z3222,order_0Y29UEXU2N3221,upi,Payment captured
pay_JFALMJWFSX3225,payment,0,1555760,1593363,INR,31867,5736,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_JFALMJWFSX3225,order_QQ4WKM1T9S3224,upi,Payment captured
pay_7KMKHBNZKV3228,payment,0,82548,84542,INR,1690,304,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_7KMKHBNZKV3228,order_K3VPDM6CEQ3227,upi,Payment captured
pay_D48KVV13103231,payment,0,120373,123281,INR,2465,443,setl_3JS3V62LN13196,7599991412e541,2026-09-17,2026-09-19,pay_D48KVV13103231,order_XND5PU715B3230,netbanking,Payment captured
pay_1GCYGV0FD03236,payment,0,1213824,1243162,INR,24863,4475,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_1GCYGV0FD03236,order_DT5MNRSS323235,netbanking,Payment captured
pay_VTDQRGRBH13239,payment,0,765889,784399,INR,15687,2823,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_VTDQRGRBH13239,order_BRZF93W2FQ3238,emi,Payment captured
pay_MBAKRGZKPE3242,payment,0,248931,254946,INR,5098,917,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_MBAKRGZKPE3242,order_FLLBE0PG8Z3241,wallet,Payment captured
pay_G57W1AAAGF3245,payment,0,72224,73969,INR,1479,266,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_G57W1AAAGF3245,order_H36MCHMYBR3244,card,Payment captured
pay_H5D4AJ6KMC3248,payment,0,1289047,1320203,INR,26404,4752,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_H5D4AJ6KMC3248,order_6HZEWU7V3H3247,card,Payment captured
pay_M40LZKCLFQ3251,payment,0,107043,109629,INR,2192,394,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_M40LZKCLFQ3251,order_ABZPMSEQJY3250,wallet,Payment captured
pay_JAMWGXN81S3254,payment,0,16468,16865,INR,337,60,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_JAMWGXN81S3254,order_GF148HH3523253,wallet,Payment captured
pay_DXB4WWA9S83257,payment,0,936227,958855,INR,19177,3451,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_DXB4WWA9S83257,order_PBUAZNE9TE3256,netbanking,Payment captured
pay_X8QWWAF7L43260,payment,0,165793,169800,INR,3396,611,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_X8QWWAF7L43260,order_7DAQB41TUC3259,upi,Payment captured
pay_CZBMVC1WEE3263,payment,0,32701,33490,INR,669,120,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_CZBMVC1WEE3263,order_LENSB3N0BE3262,wallet,Payment captured
pay_FR9HDHGTX23266,payment,0,1288848,1319998,INR,26399,4751,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_FR9HDHGTX23266,order_1NFLSD4BVV3265,upi,Payment captured
pay_JKPASYQV483269,payment,0,19652,20126,INR,402,72,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_JKPASYQV483269,order_KG43VXE65C3268,emi,Payment captured
pay_X6BLSBR8133272,payment,0,154034,157756,INR,3155,567,setl_0KPKW4L7RV3234,9082996054r939,2026-09-18,2026-09-20,pay_X6BLSBR8133272,order_6RZ87M5LNP3271,emi,Payment captured
pay_M2P1L92MPN3277,payment,0,209196,214252,INR,4285,771,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_M2P1L92MPN3277,order_DHSJFZ1NSX3276,card,Payment captured
pay_6ULFVMV0R83280,payment,0,84020,86050,INR,1721,309,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_6ULFVMV0R83280,order_KFEG5XSSUX3279,netbanking,Payment captured
pay_7ZHZRAD5WH3283,payment,0,834386,854553,INR,17091,3076,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_7ZHZRAD5WH3283,order_M84MS4PWP93282,netbanking,Payment captured
pay_1VR60LVPDE3286,payment,0,11088721,11356739,INR,227134,40884,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_1VR60LVPDE3286,order_LSWNEB8FJS3285,card,Payment captured
pay_ET4FYAGGLW3289,payment,0,877875,899092,INR,17981,3236,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_ET4FYAGGLW3289,order_GKE97C0XA33288,wallet,Payment captured
pay_UKZC51048S3292,payment,0,217339,222591,INR,4451,801,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_UKZC51048S3292,order_28QJHMD1FS3291,wallet,Payment captured
pay_WT5W63P78L3295,payment,0,131423,134598,INR,2691,484,setl_6RXQRVA0LD3275,4659740195n534,2026-09-19,2026-09-21,pay_WT5W63P78L3295,order_Q7LR3EYZL93294,wallet,Payment captured
pay_LFDF8UJ0LJ3300,payment,0,13526,13852,INR,277,49,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_LFDF8UJ0LJ3300,order_2PYV51B7WF3299,upi,Payment captured
pay_5XC42ZW5Q73303,payment,0,210895,215991,INR,4319,777,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_5XC42ZW5Q73303,order_QW1ZRXLTR63302,wallet,Payment captured
pay_WLP17SDKDQ3306,payment,0,1555059,1592644,INR,31852,5733,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_WLP17SDKDQ3306,order_DF7WLL6MT33305,emi,Payment captured
pay_60RXLU2EVJ3309,payment,0,508049,520328,INR,10406,1873,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_60RXLU2EVJ3309,order_UK2W6WQXEN3308,card,Payment captured
pay_9M0YNP8CUG3312,payment,0,236227,241935,INR,4838,870,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_9M0YNP8CUG3312,order_2EE9797N4K3311,netbanking,Payment captured
pay_Q6DLECR2723315,payment,0,31893,32663,INR,653,117,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_Q6DLECR2723315,order_9VR23DMBNF3314,netbanking,Payment captured
pay_GDJ0PWZPRD3318,payment,0,94344,96623,INR,1932,347,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_GDJ0PWZPRD3318,order_DPS8HXSNYH3317,netbanking,Payment captured
pay_A04UGWHVV83321,payment,0,210713,215805,INR,4316,776,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_A04UGWHVV83321,order_B5BK0SB3J33320,emi,Payment captured
pay_LQZ8P55HLZ3324,payment,0,23626,24195,INR,483,86,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_LQZ8P55HLZ3324,order_MUD3W6LYLC3323,emi,Payment captured
pay_SEZLVK907Z3327,payment,0,223701,229107,INR,4582,824,setl_TQDRX3BJ9Y3298,8012278776t747,2026-09-20,2026-09-22,pay_SEZLVK907Z3327,order_1UV3SWKRAB3326,upi,Payment captured
pay_WM7YUM8NJ13332,payment,0,34686,35523,INR,710,127,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_WM7YUM8NJ13332,order_QVA7JF0TY63331,upi,Payment captured
pay_CR2R0S2AXZ3335,payment,0,199771,204598,INR,4091,736,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_CR2R0S2AXZ3335,order_5HWZ22F22V3334,card,Payment captured
pay_K34V07V9683338,payment,0,241641,247480,INR,4949,890,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_K34V07V9683338,order_ZE8KZ11EJF3337,netbanking,Payment captured
pay_J6U1AH70PG3341,payment,0,1039987,1065123,INR,21302,3834,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_J6U1AH70PG3341,order_MMYF3SJRAH3340,wallet,Payment captured
pay_Y75Z1UL9VE3344,payment,0,211391,216500,INR,4330,779,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_Y75Z1UL9VE3344,order_KMNA2NY26P3343,card,Payment captured
pay_FH8KARA3X83347,payment,0,143727,147200,INR,2944,529,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_FH8KARA3X83347,order_M4V0PWJQX23346,upi,Payment captured
pay_M8ERL2W8TX3350,payment,0,213197,218348,INR,4366,785,setl_8BDVE56C7R3330,8948332957b789,2026-09-21,2026-09-23,pay_M8ERL2W8TX3350,order_BP1301Q1V63349,netbanking,Payment captured
pay_R88LAEWHT53355,payment,0,1826672,1870822,INR,37416,6734,setl_24GXDRDZ183353,5559484174z168,2026-09-22,2026-09-24,pay_R88LAEWHT53355,order_1XKUUE8YL83354,wallet,Payment captured
pay_VSUNSW56213358,payment,0,98325,100701,INR,2014,362,setl_24GXDRDZ183353,5559484174z168,2026-09-22,2026-09-24,pay_VSUNSW56213358,order_J8LJ0GWTBJ3357,wallet,Payment captured
pay_K5B20GWQ2C3361,payment,0,1299809,1331225,INR,26624,4792,setl_24GXDRDZ183353,5559484174z168,2026-09-22,2026-09-24,pay_K5B20GWQ2C3361,order_NKPZN0AHUF3360,emi,Payment captured
pay_BN4QUS8Q0Z3364,payment,0,3594170,3681041,INR,73620,13251,setl_24GXDRDZ183353,5559484174z168,2026-09-22,2026-09-24,pay_BN4QUS8Q0Z3364,order_ELA3163Q4L3363,netbanking,Payment captured
pay_E1SAXT37RD3367,payment,0,640909,656400,INR,13128,2363,setl_24GXDRDZ183353,5559484174z168,2026-09-22,2026-09-24,pay_E1SAXT37RD3367,order_276CWS14NR3366,card,Payment captured
pay_9DVAFU0HW53370,payment,0,4837501,4954424,INR,99088,17835,setl_24GXDRDZ183353,5559484174z168,2026-09-22,2026-09-24,pay_9DVAFU0HW53370,order_32JWT78DCW3369,netbanking,Payment captured
pay_AULUEMW4CQ3375,payment,0,41880,42891,INR,857,154,setl_TGPG9W07E93373,1940748682d305,2026-09-23,2026-09-25,pay_AULUEMW4CQ3375,order_SMYEGFCNYV3374,emi,Payment captured
pay_NB9G8N2RLP3378,payment,0,899722,921468,INR,18429,3317,setl_TGPG9W07E93373,1940748682d305,2026-09-23,2026-09-25,pay_NB9G8N2RLP3378,order_ENVBP6P5UU3377,upi,Payment captured
pay_DX44147EJJ3381,payment,0,88736,90880,INR,1817,327,setl_TGPG9W07E93373,1940748682d305,2026-09-23,2026-09-25,pay_DX44147EJJ3381,order_FWHQQGE6823380,netbanking,Payment captured
pay_6HLT6M0WX53384,payment,0,202250,207137,INR,4142,745,setl_TGPG9W07E93373,1940748682d305,2026-09-23,2026-09-25,pay_6HLT6M0WX53384,order_MRAP2A04793383,netbanking,Payment captured
pay_M7W83DRVY03390,payment,0,231239,236827,INR,4736,852,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_M7W83DRVY03390,order_AN8PEQS3WD3389,wallet,Payment captured
pay_TK5F0H90L83393,payment,0,29409,30119,INR,602,108,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_TK5F0H90L83393,order_WX69J1NANL3392,emi,Payment captured
pay_TFMQJ8A1MY3396,payment,0,81107,83066,INR,1661,298,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_TFMQJ8A1MY3396,order_64M29GNHKM3395,emi,Payment captured
pay_BNL8K36NWV3399,payment,0,895865,917518,INR,18350,3303,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_BNL8K36NWV3399,order_9RFSADQY1Q3398,card,Payment captured
pay_V40D9MPBLZ3402,payment,0,47488,48634,INR,972,174,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_V40D9MPBLZ3402,order_ZD92M2W0UP3401,wallet,Payment captured
pay_RP1VD8U7UF3405,payment,0,13876,14211,INR,284,51,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_RP1VD8U7UF3405,order_U0CG6L1K8A3404,wallet,Payment captured
pay_UAX50KLYEG3408,payment,0,206397,211384,INR,4227,760,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_UAX50KLYEG3408,order_03MK9TZWVE3407,upi,Payment captured
pay_G0JVTEB2073411,payment,0,109354,111996,INR,2239,403,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_G0JVTEB2073411,order_AU2BG4SXN83410,netbanking,Payment captured
pay_5L9ZBLRBYB3414,payment,0,63791,65332,INR,1306,235,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_5L9ZBLRBYB3414,order_9NYTSA5EEA3413,wallet,Payment captured
pay_AM8EYMD8YJ3417,payment,0,765690,784195,INR,15683,2822,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_AM8EYMD8YJ3417,order_5WYSELLUML3416,upi,Payment captured
pay_RLZCL7S1KR3420,payment,0,1798774,1842249,INR,36844,6631,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_RLZCL7S1KR3420,order_D6QJTEQURD3419,card,Payment captured
pay_SGU2RJC8WB3423,payment,0,1456051,1491243,INR,29824,5368,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_SGU2RJC8WB3423,order_TKY9BNQB923422,emi,Payment captured
pay_6QGE6H7SAB3426,payment,0,63777,65318,INR,1306,235,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_6QGE6H7SAB3426,order_57LGDD6SUS3425,wallet,Payment captured
pay_0DU6SGKAGA3429,payment,0,1224649,1254248,INR,25084,4515,setl_6RQYEW53U23388,9749180000l161,2026-09-24,2026-09-26,pay_0DU6SGKAGA3429,order_UT010A4JQ13428,netbanking,Payment captured
pay_QAPYRZJ1C93434,payment,0,76632,78483,INR,1569,282,setl_ZJ32UDPG3N3432,7014598497q171,2026-09-25,2026-09-27,pay_QAPYRZJ1C93434,order_ERXR70TL8Q3433,emi,Payment captured
pay_C25EVZ0X643437,payment,0,1245068,1275161,INR,25503,4590,setl_ZJ32UDPG3N3432,7014598497q171,2026-09-25,2026-09-27,pay_C25EVZ0X643437,order_V5XT7N45CT3436,wallet,Payment captured
pay_PC6LG8855E3440,payment,0,226954,232438,INR,4648,836,setl_ZJ32UDPG3N3432,7014598497q171,2026-09-25,2026-09-27,pay_PC6LG8855E3440,order_GD9BUH7W3T3439,netbanking,Payment captured
